"station","city","datasource","pollutant","unit","date","lat","long","obs.period","concentration","station_area"
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2016-09-11,9.058498,38.761642,"2016/08/18 - 2021/03/31",37.125,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2017-09-11,9.058498,38.761642,"2016/08/18 - 2021/03/31",52.3478260869565,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2019-09-11,9.058498,38.761642,"2016/08/18 - 2021/03/31",52.125,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2020-09-11,9.058498,38.761642,"2016/08/18 - 2021/03/31",38.7083333333333,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2016-09-12,9.058498,38.761642,"2016/08/18 - 2021/03/31",24.4583333333333,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2017-09-12,9.058498,38.761642,"2016/08/18 - 2021/03/31",21.0952380952381,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2018-09-12,9.058498,38.761642,"2016/08/18 - 2021/03/31",39.5,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2019-09-12,9.058498,38.761642,"2016/08/18 - 2021/03/31",36.0434782608696,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2020-09-12,9.058498,38.761642,"2016/08/18 - 2021/03/31",22.4166666666667,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2016-09-13,9.058498,38.761642,"2016/08/18 - 2021/03/31",32.7083333333333,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2017-09-13,9.058498,38.761642,"2016/08/18 - 2021/03/31",21.3571428571429,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2018-09-13,9.058498,38.761642,"2016/08/18 - 2021/03/31",19.6521739130435,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2019-09-13,9.058498,38.761642,"2016/08/18 - 2021/03/31",25.5,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2020-09-13,9.058498,38.761642,"2016/08/18 - 2021/03/31",20.9166666666667,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2016-09-14,9.058498,38.761642,"2016/08/18 - 2021/03/31",41.5,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2017-09-14,9.058498,38.761642,"2016/08/18 - 2021/03/31",25.6666666666667,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2018-09-14,9.058498,38.761642,"2016/08/18 - 2021/03/31",24.8333333333333,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2019-09-14,9.058498,38.761642,"2016/08/18 - 2021/03/31",22.625,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2020-09-14,9.058498,38.761642,"2016/08/18 - 2021/03/31",25.9166666666667,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2016-09-15,9.058498,38.761642,"2016/08/18 - 2021/03/31",20.2727272727273,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2017-09-15,9.058498,38.761642,"2016/08/18 - 2021/03/31",18.0454545454545,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2018-09-15,9.058498,38.761642,"2016/08/18 - 2021/03/31",16.9,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2019-09-15,9.058498,38.761642,"2016/08/18 - 2021/03/31",14.7142857142857,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2020-09-15,9.058498,38.761642,"2016/08/18 - 2021/03/31",31.7083333333333,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2016-09-16,9.058498,38.761642,"2016/08/18 - 2021/03/31",22.9166666666667,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2017-09-16,9.058498,38.761642,"2016/08/18 - 2021/03/31",32.8333333333333,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2020-09-16,9.058498,38.761642,"2016/08/18 - 2021/03/31",25.125,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2016-09-17,9.058498,38.761642,"2016/08/18 - 2021/03/31",21.25,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2017-09-17,9.058498,38.761642,"2016/08/18 - 2021/03/31",29.125,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2020-09-17,9.058498,38.761642,"2016/08/18 - 2021/03/31",21.0416666666667,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2016-09-18,9.058498,38.761642,"2016/08/18 - 2021/03/31",32.3636363636364,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2017-09-18,9.058498,38.761642,"2016/08/18 - 2021/03/31",24.75,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2018-09-18,9.058498,38.761642,"2016/08/18 - 2021/03/31",26.1428571428571,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2020-09-18,9.058498,38.761642,"2016/08/18 - 2021/03/31",25.9583333333333,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2016-09-19,9.058498,38.761642,"2016/08/18 - 2021/03/31",30.4166666666667,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2017-09-19,9.058498,38.761642,"2016/08/18 - 2021/03/31",35.4615384615385,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2018-09-19,9.058498,38.761642,"2016/08/18 - 2021/03/31",16.125,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2020-09-19,9.058498,38.761642,"2016/08/18 - 2021/03/31",35.7083333333333,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2016-09-20,9.058498,38.761642,"2016/08/18 - 2021/03/31",35.3478260869565,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2017-09-20,9.058498,38.761642,"2016/08/18 - 2021/03/31",20.4666666666667,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2018-09-20,9.058498,38.761642,"2016/08/18 - 2021/03/31",19.5416666666667,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2020-09-20,9.058498,38.761642,"2016/08/18 - 2021/03/31",28.9583333333333,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2016-09-21,9.058498,38.761642,"2016/08/18 - 2021/03/31",33.3478260869565,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2017-09-21,9.058498,38.761642,"2016/08/18 - 2021/03/31",23.1333333333333,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2018-09-21,9.058498,38.761642,"2016/08/18 - 2021/03/31",16.0833333333333,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2020-09-21,9.058498,38.761642,"2016/08/18 - 2021/03/31",29.2916666666667,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2016-09-22,9.058498,38.761642,"2016/08/18 - 2021/03/31",26.2727272727273,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2017-09-22,9.058498,38.761642,"2016/08/18 - 2021/03/31",27.1428571428571,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2018-09-22,9.058498,38.761642,"2016/08/18 - 2021/03/31",19.0833333333333,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2020-09-22,9.058498,38.761642,"2016/08/18 - 2021/03/31",32.25,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2016-09-23,9.058498,38.761642,"2016/08/18 - 2021/03/31",34.5416666666667,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2017-09-23,9.058498,38.761642,"2016/08/18 - 2021/03/31",41.5882352941176,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2018-09-23,9.058498,38.761642,"2016/08/18 - 2021/03/31",15.6666666666667,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2019-09-23,9.058498,38.761642,"2016/08/18 - 2021/03/31",38.6428571428571,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2020-09-23,9.058498,38.761642,"2016/08/18 - 2021/03/31",38.5833333333333,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2016-09-24,9.058498,38.761642,"2016/08/18 - 2021/03/31",45.15,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2017-09-24,9.058498,38.761642,"2016/08/18 - 2021/03/31",37.125,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2018-09-24,9.058498,38.761642,"2016/08/18 - 2021/03/31",16.9583333333333,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2019-09-24,9.058498,38.761642,"2016/08/18 - 2021/03/31",29.7916666666667,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2020-09-24,9.058498,38.761642,"2016/08/18 - 2021/03/31",32.625,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2016-09-25,9.058498,38.761642,"2016/08/18 - 2021/03/31",50.9090909090909,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2017-09-25,9.058498,38.761642,"2016/08/18 - 2021/03/31",35.8636363636364,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2018-09-25,9.058498,38.761642,"2016/08/18 - 2021/03/31",23,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2019-09-25,9.058498,38.761642,"2016/08/18 - 2021/03/31",29.7083333333333,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2020-09-25,9.058498,38.761642,"2016/08/18 - 2021/03/31",39,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2016-09-26,9.058498,38.761642,"2016/08/18 - 2021/03/31",46.0833333333333,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2017-09-26,9.058498,38.761642,"2016/08/18 - 2021/03/31",51.95,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2018-09-26,9.058498,38.761642,"2016/08/18 - 2021/03/31",62.6666666666667,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2019-09-26,9.058498,38.761642,"2016/08/18 - 2021/03/31",19.8260869565217,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2020-09-26,9.058498,38.761642,"2016/08/18 - 2021/03/31",65.9166666666667,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2016-09-27,9.058498,38.761642,"2016/08/18 - 2021/03/31",28.7916666666667,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2017-09-27,9.058498,38.761642,"2016/08/18 - 2021/03/31",22,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2018-09-27,9.058498,38.761642,"2016/08/18 - 2021/03/31",40.5714285714286,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2019-09-27,9.058498,38.761642,"2016/08/18 - 2021/03/31",49.2083333333333,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2020-09-27,9.058498,38.761642,"2016/08/18 - 2021/03/31",55.0666666666667,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2016-09-28,9.058498,38.761642,"2016/08/18 - 2021/03/31",18.9166666666667,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2018-09-28,9.058498,38.761642,"2016/08/18 - 2021/03/31",14.9130434782609,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2019-09-28,9.058498,38.761642,"2016/08/18 - 2021/03/31",50.75,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2016-09-29,9.058498,38.761642,"2016/08/18 - 2021/03/31",23.0833333333333,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2017-09-29,9.058498,38.761642,"2016/08/18 - 2021/03/31",39.2,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2018-09-29,9.058498,38.761642,"2016/08/18 - 2021/03/31",16.9375,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2019-09-29,9.058498,38.761642,"2016/08/18 - 2021/03/31",23.5,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2020-09-29,9.058498,38.761642,"2016/08/18 - 2021/03/31",26.25,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2016-09-30,9.058498,38.761642,"2016/08/18 - 2021/03/31",38.6666666666667,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2017-09-30,9.058498,38.761642,"2016/08/18 - 2021/03/31",26.2727272727273,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2018-09-30,9.058498,38.761642,"2016/08/18 - 2021/03/31",16.1739130434783,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2019-09-30,9.058498,38.761642,"2016/08/18 - 2021/03/31",17.0588235294118,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2020-09-30,9.058498,38.761642,"2016/08/18 - 2021/03/31",36.4,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2016-10-01,9.058498,38.761642,"2016/08/18 - 2021/03/31",23.2272727272727,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2017-10-01,9.058498,38.761642,"2016/08/18 - 2021/03/31",21.375,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2018-10-01,9.058498,38.761642,"2016/08/18 - 2021/03/31",18.4583333333333,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2020-10-01,9.058498,38.761642,"2016/08/18 - 2021/03/31",30.7916666666667,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2016-10-02,9.058498,38.761642,"2016/08/18 - 2021/03/31",20.75,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2017-10-02,9.058498,38.761642,"2016/08/18 - 2021/03/31",14,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2018-10-02,9.058498,38.761642,"2016/08/18 - 2021/03/31",17.0434782608696,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2019-10-02,9.058498,38.761642,"2016/08/18 - 2021/03/31",6.91666666666667,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2020-10-02,9.058498,38.761642,"2016/08/18 - 2021/03/31",18.75,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2016-10-03,9.058498,38.761642,"2016/08/18 - 2021/03/31",17.625,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2017-10-03,9.058498,38.761642,"2016/08/18 - 2021/03/31",15.4285714285714,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2018-10-03,9.058498,38.761642,"2016/08/18 - 2021/03/31",21.3125,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2019-10-03,9.058498,38.761642,"2016/08/18 - 2021/03/31",5.375,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2020-10-03,9.058498,38.761642,"2016/08/18 - 2021/03/31",25.6666666666667,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2016-10-04,9.058498,38.761642,"2016/08/18 - 2021/03/31",19.5416666666667,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2017-10-04,9.058498,38.761642,"2016/08/18 - 2021/03/31",13.2142857142857,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2019-10-04,9.058498,38.761642,"2016/08/18 - 2021/03/31",8.25,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2020-10-04,9.058498,38.761642,"2016/08/18 - 2021/03/31",21.5,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2016-10-05,9.058498,38.761642,"2016/08/18 - 2021/03/31",18.625,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2017-10-05,9.058498,38.761642,"2016/08/18 - 2021/03/31",21,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2019-10-05,9.058498,38.761642,"2016/08/18 - 2021/03/31",11.4583333333333,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2020-10-05,9.058498,38.761642,"2016/08/18 - 2021/03/31",15.7083333333333,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2016-10-06,9.058498,38.761642,"2016/08/18 - 2021/03/31",23.0454545454545,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2017-10-06,9.058498,38.761642,"2016/08/18 - 2021/03/31",31.5909090909091,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2019-10-06,9.058498,38.761642,"2016/08/18 - 2021/03/31",12.875,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2020-10-06,9.058498,38.761642,"2016/08/18 - 2021/03/31",22.4166666666667,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2016-10-07,9.058498,38.761642,"2016/08/18 - 2021/03/31",22.1904761904762,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2017-10-07,9.058498,38.761642,"2016/08/18 - 2021/03/31",19.6111111111111,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2019-10-07,9.058498,38.761642,"2016/08/18 - 2021/03/31",14.5652173913043,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2020-10-07,9.058498,38.761642,"2016/08/18 - 2021/03/31",13.5,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2016-10-08,9.058498,38.761642,"2016/08/18 - 2021/03/31",19.3636363636364,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2017-10-08,9.058498,38.761642,"2016/08/18 - 2021/03/31",23.9375,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2019-10-08,9.058498,38.761642,"2016/08/18 - 2021/03/31",16.7916666666667,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2020-10-08,9.058498,38.761642,"2016/08/18 - 2021/03/31",14.5,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2016-10-09,9.058498,38.761642,"2016/08/18 - 2021/03/31",22.875,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2017-10-09,9.058498,38.761642,"2016/08/18 - 2021/03/31",28.9130434782609,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2019-10-09,9.058498,38.761642,"2016/08/18 - 2021/03/31",20.9333333333333,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2020-10-09,9.058498,38.761642,"2016/08/18 - 2021/03/31",17.0416666666667,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2016-10-10,9.058498,38.761642,"2016/08/18 - 2021/03/31",18.2083333333333,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2017-10-10,9.058498,38.761642,"2016/08/18 - 2021/03/31",22.6666666666667,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2019-10-10,9.058498,38.761642,"2016/08/18 - 2021/03/31",12.7916666666667,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2020-10-10,9.058498,38.761642,"2016/08/18 - 2021/03/31",22.9166666666667,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2016-10-11,9.058498,38.761642,"2016/08/18 - 2021/03/31",27.1818181818182,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2017-10-11,9.058498,38.761642,"2016/08/18 - 2021/03/31",21.3333333333333,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2019-10-11,9.058498,38.761642,"2016/08/18 - 2021/03/31",21.5,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2020-10-11,9.058498,38.761642,"2016/08/18 - 2021/03/31",23.625,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2016-10-12,9.058498,38.761642,"2016/08/18 - 2021/03/31",24.2916666666667,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2017-10-12,9.058498,38.761642,"2016/08/18 - 2021/03/31",17.7083333333333,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2019-10-12,9.058498,38.761642,"2016/08/18 - 2021/03/31",10.9565217391304,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2020-10-12,9.058498,38.761642,"2016/08/18 - 2021/03/31",23.6666666666667,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2016-10-13,9.058498,38.761642,"2016/08/18 - 2021/03/31",17.8454545454545,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2017-10-13,9.058498,38.761642,"2016/08/18 - 2021/03/31",17.2631578947368,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2019-10-13,9.058498,38.761642,"2016/08/18 - 2021/03/31",12.875,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2020-10-13,9.058498,38.761642,"2016/08/18 - 2021/03/31",17.8333333333333,NA
