city,station,lat,long,obs.period,date,pollutant,concentration,unit,datasource,station_area
Accra,Atomic Junction,5.6431,-0.185,2021-01-20 ~ 2021-03-31,2021-01-20,PM10,46.635467980295566,ug/m3,OpenAQ,NA
Accra,Atomic Junction,5.6431,-0.185,2021-01-20 ~ 2021-03-31,2021-01-21,PM10,50.88952536824877,ug/m3,OpenAQ,NA
Accra,Atomic Junction,5.6431,-0.185,2021-01-20 ~ 2021-03-31,2021-01-22,PM10,61.03709198813056,ug/m3,OpenAQ,NA
Accra,Atomic Junction,5.6431,-0.185,2021-01-20 ~ 2021-03-31,2021-01-23,PM10,73.91208459214502,ug/m3,OpenAQ,NA
Accra,Atomic Junction,5.6431,-0.185,2021-01-20 ~ 2021-03-31,2021-01-24,PM10,77.9339155749636,ug/m3,OpenAQ,NA
Accra,Atomic Junction,5.6431,-0.185,2021-01-20 ~ 2021-03-31,2021-01-25,PM10,82.91833810888252,ug/m3,OpenAQ,NA
Accra,Atomic Junction,5.6431,-0.185,2021-01-20 ~ 2021-03-31,2021-01-26,PM10,79.81705607476636,ug/m3,OpenAQ,NA
Accra,Atomic Junction,5.6431,-0.185,2021-01-20 ~ 2021-03-31,2021-01-27,PM10,66.66666666666667,ug/m3,OpenAQ,NA
Accra,Atomic Junction,5.6431,-0.185,2021-01-20 ~ 2021-03-31,2021-01-28,PM10,61.21027397260274,ug/m3,OpenAQ,NA
Accra,Atomic Junction,5.6431,-0.185,2021-01-20 ~ 2021-03-31,2021-01-29,PM10,59.862162162162164,ug/m3,OpenAQ,NA
Accra,Atomic Junction,5.6431,-0.185,2021-01-20 ~ 2021-03-31,2021-01-30,PM10,53.7625,ug/m3,OpenAQ,NA
Accra,Atomic Junction,5.6431,-0.185,2021-01-20 ~ 2021-03-31,2021-01-31,PM10,53.418381112984825,ug/m3,OpenAQ,NA
Accra,Atomic Junction,5.6431,-0.185,2021-01-20 ~ 2021-03-31,2021-02-01,PM10,53.93566009104704,ug/m3,OpenAQ,NA
Accra,Atomic Junction,5.6431,-0.185,2021-01-20 ~ 2021-03-31,2021-02-02,PM10,56.034298118668595,ug/m3,OpenAQ,NA
Accra,Atomic Junction,5.6431,-0.185,2021-01-20 ~ 2021-03-31,2021-02-03,PM10,54.981348637015785,ug/m3,OpenAQ,NA
Accra,Atomic Junction,5.6431,-0.185,2021-01-20 ~ 2021-03-31,2021-02-04,PM10,51.600872093023256,ug/m3,OpenAQ,NA
Accra,Atomic Junction,5.6431,-0.185,2021-01-20 ~ 2021-03-31,2021-02-05,PM10,55.05348484848485,ug/m3,OpenAQ,NA
Accra,Atomic Junction,5.6431,-0.185,2021-01-20 ~ 2021-03-31,2021-02-06,PM10,51.74251069900143,ug/m3,OpenAQ,NA
Accra,Atomic Junction,5.6431,-0.185,2021-01-20 ~ 2021-03-31,2021-02-07,PM10,45.407625899280575,ug/m3,OpenAQ,NA
Accra,Atomic Junction,5.6431,-0.185,2021-01-20 ~ 2021-03-31,2021-02-08,PM10,47.47727930535456,ug/m3,OpenAQ,NA
Accra,Atomic Junction,5.6431,-0.185,2021-01-20 ~ 2021-03-31,2021-02-09,PM10,41.816448326055315,ug/m3,OpenAQ,NA
Accra,Atomic Junction,5.6431,-0.185,2021-01-20 ~ 2021-03-31,2021-02-10,PM10,45.18614649681528,ug/m3,OpenAQ,NA
Accra,Atomic Junction,5.6431,-0.185,2021-01-20 ~ 2021-03-31,2021-02-11,PM10,42.492456140350875,ug/m3,OpenAQ,NA
Accra,Atomic Junction,5.6431,-0.185,2021-01-20 ~ 2021-03-31,2021-02-12,PM10,44.24230088495575,ug/m3,OpenAQ,NA
Accra,Atomic Junction,5.6431,-0.185,2021-01-20 ~ 2021-03-31,2021-02-13,PM10,46.42058823529412,ug/m3,OpenAQ,NA
Accra,Atomic Junction,5.6431,-0.185,2021-01-20 ~ 2021-03-31,2021-02-14,PM10,37.858640776699026,ug/m3,OpenAQ,NA
Accra,Atomic Junction,5.6431,-0.185,2021-01-20 ~ 2021-03-31,2021-02-15,PM10,42.02323390894819,ug/m3,OpenAQ,NA
Accra,Atomic Junction,5.6431,-0.185,2021-01-20 ~ 2021-03-31,2021-02-16,PM10,44.57403156384505,ug/m3,OpenAQ,NA
Accra,Atomic Junction,5.6431,-0.185,2021-01-20 ~ 2021-03-31,2021-02-17,PM10,48.71117021276596,ug/m3,OpenAQ,NA
Accra,Atomic Junction,5.6431,-0.185,2021-01-20 ~ 2021-03-31,2021-02-18,PM10,44.831372549019605,ug/m3,OpenAQ,NA
Accra,Atomic Junction,5.6431,-0.185,2021-01-20 ~ 2021-03-31,2021-02-19,PM10,48.73703125,ug/m3,OpenAQ,NA
Accra,Atomic Junction,5.6431,-0.185,2021-01-20 ~ 2021-03-31,2021-02-20,PM10,56.94690265486726,ug/m3,OpenAQ,NA
Accra,Atomic Junction,5.6431,-0.185,2021-01-20 ~ 2021-03-31,2021-02-21,PM10,49.863432835820895,ug/m3,OpenAQ,NA
Accra,Atomic Junction,5.6431,-0.185,2021-01-20 ~ 2021-03-31,2021-02-22,PM10,51.562222222222225,ug/m3,OpenAQ,NA
Accra,Atomic Junction,5.6431,-0.185,2021-01-20 ~ 2021-03-31,2021-02-23,PM10,51.14424460431655,ug/m3,OpenAQ,NA
Accra,Atomic Junction,5.6431,-0.185,2021-01-20 ~ 2021-03-31,2021-02-24,PM10,50.0634703196347,ug/m3,OpenAQ,NA
Accra,Atomic Junction,5.6431,-0.185,2021-01-20 ~ 2021-03-31,2021-02-25,PM10,51.29226618705036,ug/m3,OpenAQ,NA
Accra,Atomic Junction,5.6431,-0.185,2021-01-20 ~ 2021-03-31,2021-02-26,PM10,47.54224137931035,ug/m3,OpenAQ,NA
Accra,Atomic Junction,5.6431,-0.185,2021-01-20 ~ 2021-03-31,2021-03-01,PM10,50.072108843537414,ug/m3,OpenAQ,NA
Accra,Atomic Junction,5.6431,-0.185,2021-01-20 ~ 2021-03-31,2021-03-02,PM10,50.05792253521127,ug/m3,OpenAQ,NA
Accra,Atomic Junction,5.6431,-0.185,2021-01-20 ~ 2021-03-31,2021-03-03,PM10,50.00898550724638,ug/m3,OpenAQ,NA
Accra,Atomic Junction,5.6431,-0.185,2021-01-20 ~ 2021-03-31,2021-03-04,PM10,50.48679867986799,ug/m3,OpenAQ,NA
Accra,Atomic Junction,5.6431,-0.185,2021-01-20 ~ 2021-03-31,2021-03-05,PM10,49.892682926829266,ug/m3,OpenAQ,NA
Accra,Atomic Junction,5.6431,-0.185,2021-01-20 ~ 2021-03-31,2021-03-06,PM10,44.560623229461754,ug/m3,OpenAQ,NA
Accra,Atomic Junction,5.6431,-0.185,2021-01-20 ~ 2021-03-31,2021-03-07,PM10,43.56198738170347,ug/m3,OpenAQ,NA
Accra,Atomic Junction,5.6431,-0.185,2021-01-20 ~ 2021-03-31,2021-03-08,PM10,43.46341463414634,ug/m3,OpenAQ,NA
Accra,Atomic Junction,5.6431,-0.185,2021-01-20 ~ 2021-03-31,2021-03-09,PM10,40.020718232044196,ug/m3,OpenAQ,NA
Accra,Atomic Junction,5.6431,-0.185,2021-01-20 ~ 2021-03-31,2021-03-10,PM10,37.00126582278481,ug/m3,OpenAQ,NA
Accra,Atomic Junction,5.6431,-0.185,2021-01-20 ~ 2021-03-31,2021-03-11,PM10,42.94072727272727,ug/m3,OpenAQ,NA
Accra,Atomic Junction,5.6431,-0.185,2021-01-20 ~ 2021-03-31,2021-03-12,PM10,34.34920071047957,ug/m3,OpenAQ,NA
Accra,Atomic Junction,5.6431,-0.185,2021-01-20 ~ 2021-03-31,2021-03-13,PM10,38.18944099378882,ug/m3,OpenAQ,NA
Accra,Atomic Junction,5.6431,-0.185,2021-01-20 ~ 2021-03-31,2021-03-14,PM10,42.70936170212766,ug/m3,OpenAQ,NA
Accra,Atomic Junction,5.6431,-0.185,2021-01-20 ~ 2021-03-31,2021-03-15,PM10,42.5483704974271,ug/m3,OpenAQ,NA
Accra,Atomic Junction,5.6431,-0.185,2021-01-20 ~ 2021-03-31,2021-03-16,PM10,27.125039370078742,ug/m3,OpenAQ,NA
Accra,Atomic Junction,5.6431,-0.185,2021-01-20 ~ 2021-03-31,2021-03-17,PM10,27.567467248908297,ug/m3,OpenAQ,NA
Accra,Atomic Junction,5.6431,-0.185,2021-01-20 ~ 2021-03-31,2021-03-18,PM10,30.12162162162162,ug/m3,OpenAQ,NA
Accra,Atomic Junction,5.6431,-0.185,2021-01-20 ~ 2021-03-31,2021-03-19,PM10,42.43177339901478,ug/m3,OpenAQ,NA
Accra,Atomic Junction,5.6431,-0.185,2021-01-20 ~ 2021-03-31,2021-03-20,PM10,47.36125,ug/m3,OpenAQ,NA
Accra,Atomic Junction,5.6431,-0.185,2021-01-20 ~ 2021-03-31,2021-03-21,PM10,26.511137440758294,ug/m3,OpenAQ,NA
Accra,Atomic Junction,5.6431,-0.185,2021-01-20 ~ 2021-03-31,2021-03-22,PM10,26.252978056426333,ug/m3,OpenAQ,NA
Accra,Atomic Junction,5.6431,-0.185,2021-01-20 ~ 2021-03-31,2021-03-23,PM10,21.85909752547307,ug/m3,OpenAQ,NA
Accra,Atomic Junction,5.6431,-0.185,2021-01-20 ~ 2021-03-31,2021-03-24,PM10,26.47836166924266,ug/m3,OpenAQ,NA
Accra,Atomic Junction,5.6431,-0.185,2021-01-20 ~ 2021-03-31,2021-03-25,PM10,37.93810218978102,ug/m3,OpenAQ,NA
Accra,Atomic Junction,5.6431,-0.185,2021-01-20 ~ 2021-03-31,2021-03-26,PM10,43.44884105960265,ug/m3,OpenAQ,NA
Accra,Atomic Junction,5.6431,-0.185,2021-01-20 ~ 2021-03-31,2021-03-27,PM10,28.76204724409449,ug/m3,OpenAQ,NA
Accra,Atomic Junction,5.6431,-0.185,2021-01-20 ~ 2021-03-31,2021-03-28,PM10,38.21422475106686,ug/m3,OpenAQ,NA
Accra,Atomic Junction,5.6431,-0.185,2021-01-20 ~ 2021-03-31,2021-03-29,PM10,41.92340425531915,ug/m3,OpenAQ,NA
Accra,Atomic Junction,5.6431,-0.185,2021-01-20 ~ 2021-03-31,2021-03-30,PM10,43.79071537290715,ug/m3,OpenAQ,NA
Accra,Atomic Junction,5.6431,-0.185,2021-01-20 ~ 2021-03-31,2021-03-31,PM10,35.61052631578947,ug/m3,OpenAQ,NA
Accra,Atomic Junction,5.6431,-0.185,2021-01-19 ~ 2021-03-31,2021-01-19,PM2.5,36.1,ug/m3,OpenAQ,NA
Accra,Atomic Junction,5.6431,-0.185,2021-01-19 ~ 2021-03-31,2021-01-20,PM2.5,36.586042692939245,ug/m3,OpenAQ,NA
Accra,Atomic Junction,5.6431,-0.185,2021-01-19 ~ 2021-03-31,2021-01-21,PM2.5,39.38805237315876,ug/m3,OpenAQ,NA
Accra,Atomic Junction,5.6431,-0.185,2021-01-19 ~ 2021-03-31,2021-01-22,PM2.5,46.45548961424333,ug/m3,OpenAQ,NA
Accra,Atomic Junction,5.6431,-0.185,2021-01-19 ~ 2021-03-31,2021-01-23,PM2.5,55.74667673716012,ug/m3,OpenAQ,NA
Accra,Atomic Junction,5.6431,-0.185,2021-01-19 ~ 2021-03-31,2021-01-24,PM2.5,56.81222707423581,ug/m3,OpenAQ,NA
Accra,Atomic Junction,5.6431,-0.185,2021-01-19 ~ 2021-03-31,2021-01-25,PM2.5,55.13724928366762,ug/m3,OpenAQ,NA
Accra,Atomic Junction,5.6431,-0.185,2021-01-19 ~ 2021-03-31,2021-01-26,PM2.5,52.070093457943926,ug/m3,OpenAQ,NA
Accra,Atomic Junction,5.6431,-0.185,2021-01-19 ~ 2021-03-31,2021-01-27,PM2.5,45.817021276595746,ug/m3,OpenAQ,NA
Accra,Atomic Junction,5.6431,-0.185,2021-01-19 ~ 2021-03-31,2021-01-28,PM2.5,44.72671232876712,ug/m3,OpenAQ,NA
Accra,Atomic Junction,5.6431,-0.185,2021-01-19 ~ 2021-03-31,2021-01-29,PM2.5,44.123243243243245,ug/m3,OpenAQ,NA
Accra,Atomic Junction,5.6431,-0.185,2021-01-19 ~ 2021-03-31,2021-01-30,PM2.5,40.718125,ug/m3,OpenAQ,NA
Accra,Atomic Junction,5.6431,-0.185,2021-01-19 ~ 2021-03-31,2021-01-31,PM2.5,40.458178752107926,ug/m3,OpenAQ,NA
Accra,Atomic Junction,5.6431,-0.185,2021-01-19 ~ 2021-03-31,2021-02-01,PM2.5,40.40485584218513,ug/m3,OpenAQ,NA
Accra,Atomic Junction,5.6431,-0.185,2021-01-19 ~ 2021-03-31,2021-02-02,PM2.5,41.762518089725035,ug/m3,OpenAQ,NA
Accra,Atomic Junction,5.6431,-0.185,2021-01-19 ~ 2021-03-31,2021-02-03,PM2.5,41.41004304160688,ug/m3,OpenAQ,NA
Accra,Atomic Junction,5.6431,-0.185,2021-01-19 ~ 2021-03-31,2021-02-04,PM2.5,38.210029069767444,ug/m3,OpenAQ,NA
Accra,Atomic Junction,5.6431,-0.185,2021-01-19 ~ 2021-03-31,2021-02-05,PM2.5,41.210454545454546,ug/m3,OpenAQ,NA
Accra,Atomic Junction,5.6431,-0.185,2021-01-19 ~ 2021-03-31,2021-02-06,PM2.5,39.06833095577746,ug/m3,OpenAQ,NA
Accra,Atomic Junction,5.6431,-0.185,2021-01-19 ~ 2021-03-31,2021-02-07,PM2.5,34.764460431654676,ug/m3,OpenAQ,NA
Accra,Atomic Junction,5.6431,-0.185,2021-01-19 ~ 2021-03-31,2021-02-08,PM2.5,36.31562952243126,ug/m3,OpenAQ,NA
Accra,Atomic Junction,5.6431,-0.185,2021-01-19 ~ 2021-03-31,2021-02-09,PM2.5,32.115574963609895,ug/m3,OpenAQ,NA
Accra,Atomic Junction,5.6431,-0.185,2021-01-19 ~ 2021-03-31,2021-02-10,PM2.5,33.9546178343949,ug/m3,OpenAQ,NA
Accra,Atomic Junction,5.6431,-0.185,2021-01-19 ~ 2021-03-31,2021-02-11,PM2.5,31.51982456140351,ug/m3,OpenAQ,NA
Accra,Atomic Junction,5.6431,-0.185,2021-01-19 ~ 2021-03-31,2021-02-12,PM2.5,33.01557522123894,ug/m3,OpenAQ,NA
Accra,Atomic Junction,5.6431,-0.185,2021-01-19 ~ 2021-03-31,2021-02-13,PM2.5,34.95091911764706,ug/m3,OpenAQ,NA
Accra,Atomic Junction,5.6431,-0.185,2021-01-19 ~ 2021-03-31,2021-02-14,PM2.5,29.48757281553398,ug/m3,OpenAQ,NA
Accra,Atomic Junction,5.6431,-0.185,2021-01-19 ~ 2021-03-31,2021-02-15,PM2.5,32.53171114599686,ug/m3,OpenAQ,NA
Accra,Atomic Junction,5.6431,-0.185,2021-01-19 ~ 2021-03-31,2021-02-16,PM2.5,34.78364418938307,ug/m3,OpenAQ,NA
Accra,Atomic Junction,5.6431,-0.185,2021-01-19 ~ 2021-03-31,2021-02-17,PM2.5,37.79769503546099,ug/m3,OpenAQ,NA
Accra,Atomic Junction,5.6431,-0.185,2021-01-19 ~ 2021-03-31,2021-02-18,PM2.5,35.258605664488016,ug/m3,OpenAQ,NA
Accra,Atomic Junction,5.6431,-0.185,2021-01-19 ~ 2021-03-31,2021-02-19,PM2.5,37.82515625,ug/m3,OpenAQ,NA
Accra,Atomic Junction,5.6431,-0.185,2021-01-19 ~ 2021-03-31,2021-02-20,PM2.5,42.1547197640118,ug/m3,OpenAQ,NA
Accra,Atomic Junction,5.6431,-0.185,2021-01-19 ~ 2021-03-31,2021-02-21,PM2.5,36.732649253731346,ug/m3,OpenAQ,NA
Accra,Atomic Junction,5.6431,-0.185,2021-01-19 ~ 2021-03-31,2021-02-22,PM2.5,37.36148148148148,ug/m3,OpenAQ,NA
Accra,Atomic Junction,5.6431,-0.185,2021-01-19 ~ 2021-03-31,2021-02-23,PM2.5,35.58381294964029,ug/m3,OpenAQ,NA
Accra,Atomic Junction,5.6431,-0.185,2021-01-19 ~ 2021-03-31,2021-02-24,PM2.5,34.96925418569254,ug/m3,OpenAQ,NA
Accra,Atomic Junction,5.6431,-0.185,2021-01-19 ~ 2021-03-31,2021-02-25,PM2.5,36.84640287769784,ug/m3,OpenAQ,NA
Accra,Atomic Junction,5.6431,-0.185,2021-01-19 ~ 2021-03-31,2021-02-26,PM2.5,35.19080459770115,ug/m3,OpenAQ,NA
Accra,Atomic Junction,5.6431,-0.185,2021-01-19 ~ 2021-03-31,2021-03-01,PM2.5,36.073469387755104,ug/m3,OpenAQ,NA
Accra,Atomic Junction,5.6431,-0.185,2021-01-19 ~ 2021-03-31,2021-03-02,PM2.5,36.695774647887326,ug/m3,OpenAQ,NA
Accra,Atomic Junction,5.6431,-0.185,2021-01-19 ~ 2021-03-31,2021-03-03,PM2.5,37.35144927536232,ug/m3,OpenAQ,NA
Accra,Atomic Junction,5.6431,-0.185,2021-01-19 ~ 2021-03-31,2021-03-04,PM2.5,37.93498349834984,ug/m3,OpenAQ,NA
Accra,Atomic Junction,5.6431,-0.185,2021-01-19 ~ 2021-03-31,2021-03-05,PM2.5,36.843031358885014,ug/m3,OpenAQ,NA
Accra,Atomic Junction,5.6431,-0.185,2021-01-19 ~ 2021-03-31,2021-03-06,PM2.5,33.16954674220963,ug/m3,OpenAQ,NA
Accra,Atomic Junction,5.6431,-0.185,2021-01-19 ~ 2021-03-31,2021-03-07,PM2.5,32.79211356466877,ug/m3,OpenAQ,NA
Accra,Atomic Junction,5.6431,-0.185,2021-01-19 ~ 2021-03-31,2021-03-08,PM2.5,30.331147540983608,ug/m3,OpenAQ,NA
Accra,Atomic Junction,5.6431,-0.185,2021-01-19 ~ 2021-03-31,2021-03-09,PM2.5,31.219060773480663,ug/m3,OpenAQ,NA
Accra,Atomic Junction,5.6431,-0.185,2021-01-19 ~ 2021-03-31,2021-03-10,PM2.5,28.41476793248945,ug/m3,OpenAQ,NA
Accra,Atomic Junction,5.6431,-0.185,2021-01-19 ~ 2021-03-31,2021-03-11,PM2.5,33.136545454545455,ug/m3,OpenAQ,NA
Accra,Atomic Junction,5.6431,-0.185,2021-01-19 ~ 2021-03-31,2021-03-12,PM2.5,27.344404973357015,ug/m3,OpenAQ,NA
Accra,Atomic Junction,5.6431,-0.185,2021-01-19 ~ 2021-03-31,2021-03-13,PM2.5,30.457453416149068,ug/m3,OpenAQ,NA
Accra,Atomic Junction,5.6431,-0.185,2021-01-19 ~ 2021-03-31,2021-03-14,PM2.5,33.33404255319149,ug/m3,OpenAQ,NA
Accra,Atomic Junction,5.6431,-0.185,2021-01-19 ~ 2021-03-31,2021-03-15,PM2.5,32.54614065180103,ug/m3,OpenAQ,NA
Accra,Atomic Junction,5.6431,-0.185,2021-01-19 ~ 2021-03-31,2021-03-16,PM2.5,21.27826771653543,ug/m3,OpenAQ,NA
Accra,Atomic Junction,5.6431,-0.185,2021-01-19 ~ 2021-03-31,2021-03-17,PM2.5,20.544541484716156,ug/m3,OpenAQ,NA
Accra,Atomic Junction,5.6431,-0.185,2021-01-19 ~ 2021-03-31,2021-03-18,PM2.5,21.7990990990991,ug/m3,OpenAQ,NA
Accra,Atomic Junction,5.6431,-0.185,2021-01-19 ~ 2021-03-31,2021-03-19,PM2.5,31.26330049261084,ug/m3,OpenAQ,NA
Accra,Atomic Junction,5.6431,-0.185,2021-01-19 ~ 2021-03-31,2021-03-20,PM2.5,34.385892857142856,ug/m3,OpenAQ,NA
Accra,Atomic Junction,5.6431,-0.185,2021-01-19 ~ 2021-03-31,2021-03-21,PM2.5,19.08649289099526,ug/m3,OpenAQ,NA
Accra,Atomic Junction,5.6431,-0.185,2021-01-19 ~ 2021-03-31,2021-03-22,PM2.5,18.70579937304075,ug/m3,OpenAQ,NA
Accra,Atomic Junction,5.6431,-0.185,2021-01-19 ~ 2021-03-31,2021-03-23,PM2.5,16.327365356622998,ug/m3,OpenAQ,NA
Accra,Atomic Junction,5.6431,-0.185,2021-01-19 ~ 2021-03-31,2021-03-24,PM2.5,20.791499227202472,ug/m3,OpenAQ,NA
Accra,Atomic Junction,5.6431,-0.185,2021-01-19 ~ 2021-03-31,2021-03-25,PM2.5,29.146277372262773,ug/m3,OpenAQ,NA
Accra,Atomic Junction,5.6431,-0.185,2021-01-19 ~ 2021-03-31,2021-03-26,PM2.5,34.569205298013244,ug/m3,OpenAQ,NA
Accra,Atomic Junction,5.6431,-0.185,2021-01-19 ~ 2021-03-31,2021-03-27,PM2.5,22.394330708661418,ug/m3,OpenAQ,NA
Accra,Atomic Junction,5.6431,-0.185,2021-01-19 ~ 2021-03-31,2021-03-28,PM2.5,28.626031294452346,ug/m3,OpenAQ,NA
Accra,Atomic Junction,5.6431,-0.185,2021-01-19 ~ 2021-03-31,2021-03-29,PM2.5,29.21048632218845,ug/m3,OpenAQ,NA
Accra,Atomic Junction,5.6431,-0.185,2021-01-19 ~ 2021-03-31,2021-03-30,PM2.5,29.464992389649925,ug/m3,OpenAQ,NA
Accra,Atomic Junction,5.6431,-0.185,2021-01-19 ~ 2021-03-31,2021-03-31,PM2.5,22.796491228070174,ug/m3,OpenAQ,NA
Accra,Dzorwulu Junction,5.619,-0.1916,2021-01-21 ~ 2021-03-31,2021-01-21,PM10,47.99040650406504,ug/m3,OpenAQ,NA
Accra,Dzorwulu Junction,5.619,-0.1916,2021-01-21 ~ 2021-03-31,2021-01-22,PM10,54.89468242245199,ug/m3,OpenAQ,NA
Accra,Dzorwulu Junction,5.619,-0.1916,2021-01-21 ~ 2021-03-31,2021-01-23,PM10,64.56595419847328,ug/m3,OpenAQ,NA
Accra,Dzorwulu Junction,5.619,-0.1916,2021-01-21 ~ 2021-03-31,2021-01-24,PM10,73.58418740849194,ug/m3,OpenAQ,NA
Accra,Dzorwulu Junction,5.619,-0.1916,2021-01-21 ~ 2021-03-31,2021-01-25,PM10,78.42510578279267,ug/m3,OpenAQ,NA
Accra,Dzorwulu Junction,5.619,-0.1916,2021-01-21 ~ 2021-03-31,2021-01-26,PM10,71.17931034482758,ug/m3,OpenAQ,NA
Accra,Dzorwulu Junction,5.619,-0.1916,2021-01-21 ~ 2021-03-31,2021-01-27,PM10,60.260125260960336,ug/m3,OpenAQ,NA
Accra,Dzorwulu Junction,5.619,-0.1916,2021-01-21 ~ 2021-03-31,2021-01-28,PM10,57.334794908062236,ug/m3,OpenAQ,NA
Accra,Dzorwulu Junction,5.619,-0.1916,2021-01-21 ~ 2021-03-31,2021-01-29,PM10,57.65549215406562,ug/m3,OpenAQ,NA
Accra,Dzorwulu Junction,5.619,-0.1916,2021-01-21 ~ 2021-03-31,2021-01-30,PM10,52.02676579925651,ug/m3,OpenAQ,NA
Accra,Dzorwulu Junction,5.619,-0.1916,2021-01-21 ~ 2021-03-31,2021-01-31,PM10,52.46752503576538,ug/m3,OpenAQ,NA
Accra,Dzorwulu Junction,5.619,-0.1916,2021-01-21 ~ 2021-03-31,2021-02-01,PM10,52.46647646219686,ug/m3,OpenAQ,NA
Accra,Dzorwulu Junction,5.619,-0.1916,2021-01-21 ~ 2021-03-31,2021-02-02,PM10,52.5135446685879,ug/m3,OpenAQ,NA
Accra,Dzorwulu Junction,5.619,-0.1916,2021-01-21 ~ 2021-03-31,2021-02-03,PM10,49.19042857142857,ug/m3,OpenAQ,NA
Accra,Dzorwulu Junction,5.619,-0.1916,2021-01-21 ~ 2021-03-31,2021-02-04,PM10,49.02507042253521,ug/m3,OpenAQ,NA
Accra,Dzorwulu Junction,5.619,-0.1916,2021-01-21 ~ 2021-03-31,2021-02-05,PM10,51.22852852852853,ug/m3,OpenAQ,NA
Accra,Dzorwulu Junction,5.619,-0.1916,2021-01-21 ~ 2021-03-31,2021-02-06,PM10,51.114265734265736,ug/m3,OpenAQ,NA
Accra,Dzorwulu Junction,5.619,-0.1916,2021-01-21 ~ 2021-03-31,2021-02-07,PM10,47.621857142857145,ug/m3,OpenAQ,NA
Accra,Dzorwulu Junction,5.619,-0.1916,2021-01-21 ~ 2021-03-31,2021-02-08,PM10,50.28477011494253,ug/m3,OpenAQ,NA
Accra,Dzorwulu Junction,5.619,-0.1916,2021-01-21 ~ 2021-03-31,2021-02-09,PM10,45.29857346647646,ug/m3,OpenAQ,NA
Accra,Dzorwulu Junction,5.619,-0.1916,2021-01-21 ~ 2021-03-31,2021-02-10,PM10,44.623512336719884,ug/m3,OpenAQ,NA
Accra,Dzorwulu Junction,5.619,-0.1916,2021-01-21 ~ 2021-03-31,2021-02-11,PM10,39.91128798842258,ug/m3,OpenAQ,NA
Accra,Dzorwulu Junction,5.619,-0.1916,2021-01-21 ~ 2021-03-31,2021-02-12,PM10,40.947042253521126,ug/m3,OpenAQ,NA
Accra,Dzorwulu Junction,5.619,-0.1916,2021-01-21 ~ 2021-03-31,2021-02-13,PM10,41.89121037463977,ug/m3,OpenAQ,NA
Accra,Dzorwulu Junction,5.619,-0.1916,2021-01-21 ~ 2021-03-31,2021-02-14,PM10,37.4825352112676,ug/m3,OpenAQ,NA
Accra,Dzorwulu Junction,5.619,-0.1916,2021-01-21 ~ 2021-03-31,2021-02-15,PM10,43.84581560283688,ug/m3,OpenAQ,NA
Accra,Dzorwulu Junction,5.619,-0.1916,2021-01-21 ~ 2021-03-31,2021-02-16,PM10,38.437188872620794,ug/m3,OpenAQ,NA
Accra,Dzorwulu Junction,5.619,-0.1916,2021-01-21 ~ 2021-03-31,2021-02-17,PM10,44.783806818181816,ug/m3,OpenAQ,NA
Accra,Dzorwulu Junction,5.619,-0.1916,2021-01-21 ~ 2021-03-31,2021-02-18,PM10,43.57660208643815,ug/m3,OpenAQ,NA
Accra,Dzorwulu Junction,5.619,-0.1916,2021-01-21 ~ 2021-03-31,2021-02-19,PM10,42.94592,ug/m3,OpenAQ,NA
Accra,Dzorwulu Junction,5.619,-0.1916,2021-01-21 ~ 2021-03-31,2021-02-20,PM10,51.46368876080692,ug/m3,OpenAQ,NA
Accra,Dzorwulu Junction,5.619,-0.1916,2021-01-21 ~ 2021-03-31,2021-02-21,PM10,48.40924764890282,ug/m3,OpenAQ,NA
Accra,Dzorwulu Junction,5.619,-0.1916,2021-01-21 ~ 2021-03-31,2021-02-22,PM10,44.57360655737705,ug/m3,OpenAQ,NA
Accra,Dzorwulu Junction,5.619,-0.1916,2021-01-21 ~ 2021-03-31,2021-02-23,PM10,48.18359264497878,ug/m3,OpenAQ,NA
Accra,Dzorwulu Junction,5.619,-0.1916,2021-01-21 ~ 2021-03-31,2021-02-24,PM10,44.516300366300364,ug/m3,OpenAQ,NA
Accra,Dzorwulu Junction,5.619,-0.1916,2021-01-21 ~ 2021-03-31,2021-02-25,PM10,50.907988587731815,ug/m3,OpenAQ,NA
Accra,Dzorwulu Junction,5.619,-0.1916,2021-01-21 ~ 2021-03-31,2021-02-26,PM10,47.10294117647059,ug/m3,OpenAQ,NA
Accra,Dzorwulu Junction,5.619,-0.1916,2021-01-21 ~ 2021-03-31,2021-02-27,PM10,45.468406205923834,ug/m3,OpenAQ,NA
Accra,Dzorwulu Junction,5.619,-0.1916,2021-01-21 ~ 2021-03-31,2021-02-28,PM10,36.77820512820513,ug/m3,OpenAQ,NA
Accra,Dzorwulu Junction,5.619,-0.1916,2021-01-21 ~ 2021-03-31,2021-03-01,PM10,45.84866220735786,ug/m3,OpenAQ,NA
Accra,Dzorwulu Junction,5.619,-0.1916,2021-01-21 ~ 2021-03-31,2021-03-02,PM10,45.31861777150917,ug/m3,OpenAQ,NA
Accra,Dzorwulu Junction,5.619,-0.1916,2021-01-21 ~ 2021-03-31,2021-03-03,PM10,48.33632,ug/m3,OpenAQ,NA
Accra,Dzorwulu Junction,5.619,-0.1916,2021-01-21 ~ 2021-03-31,2021-03-04,PM10,44.10987432675045,ug/m3,OpenAQ,NA
